customer_id,merchant_id,loan_id,application_date,currency,transaction_fee,merchant_status,store_id,term,risk_score,disbursed_date,loanamount,paid_date,city,state,channel,is_disbursed,first_vintage_pay,full_name,age,gender,tel_number,email,merchant_name,merchant_size,store_name,fraud_score
61z1417x4ii25g66xx165g1x,522186628800710,loan_3138222,26/11/2021 16:03,MXN,NA,7 Live,NA,NA,NA,NA,4722.37,NA,Tlajomulco de Zúñiga,Jalisco,Social Media,FALSE,26/11/2021,Jerrod Apodaca,21,H,3382123653,email_507@gmail.com,merchant_name_2,medium,NA,1
618h695h3yg0175h28y77y06,421046608207872,loan_2461342,26/11/2021 22:01,MXN,NA,7 Live,NA,NA,NA,NA,1321.67,NA,Apodaca,Nuevo León,Social Media,FALSE,11/11/2021,Benny Marroquin,31,H,3394866195,email_2598@gmail.com,merchant_name_244,large,NA,0.3
618yz245z67yh92x7gyxi25h,748011781366890,loan_0556064,27/11/2021 18:06,MXN,NA,7 Live,NA,NA,NA,NA,3941.3430000000003,NA,Juárez,Nuevo León,Social Media,FALSE,30/11/2021,Jasmine Mota,23,M,3369886623,email_2301@gmail.com,merchant_name_15,medium,NA,0.7
6071x45829hhi91641z9x118,522186628800710,loan_9180976,29/11/2021 21:03,MXN,NA,7 Live,NA,NA,0.5,NA,8248.27,NA,Paraíso,Tabasco,Social Media,FALSE,30/11/2021,Vivian Gallegos,42,M,3313401010,email_1323@gmail.com,merchant_name_2,medium,NA,0.1
61z5y20580ihxghh6g3g4h86,666881560420788,loan_7043238,30/11/2021 00:17,MXN,NA,7 Live,NA,NA,NA,NA,4671.2699999999995,NA,Mexicali,Baja California,Social Media,FALSE,30/11/2021,Daniel Dominguez,32,H,3308233060,email_2209@gmail.com,merchant_name_57,extra-large,NA,0.1
60g053zy8h9i9g5y65536581,758237477747658,loan_4592648,30/11/2021 20:47,MXN,NA,8.1 Cancelled by Kueski,NA,NA,NA,NA,2668.08,NA,Benito Juárez,Quintana Roo,Social Media,FALSE,22/02/2022,Isidro Martinez,63,H,3313075734,email_2462@gmail.com,merchant_name_51,medium,NA,0.3
61z6ix98iy97zx54x66260zi,591285018960718,loan_8572196,30/11/2021 22:48,MXN,NA,7 Live,NA,NA,NA,NA,1920.92,NA,Cárdenas,Tabasco,Social Media,FALSE,05/02/2022,Eduardo Gonzalez,65,H,3309931665,email_1896@gmail.com,merchant_name_133,extra-large,NA,0.2
61z675yzy930g1i27xi7g655,743646861468238,loan_6378746,10/12/2021 19:16,MXN,NA,7 Live,NA,NA,NA,NA,559.18,NA,NA,NA,Social Media,FALSE,30/11/2021,Cibella Gomez,54,M,3339148258,email_301@gmail.com,merchant_name_301,small,NA,1
61757408445i9205i0092460,522186628800710,loan_0371092,15/12/2021 19:33,MXN,NA,7 Live,NA,NA,NA,NA,1411.82,NA,León,Guanajuato,Social Media,FALSE,24/10/2021,Payton Luna Lopez,62,M,3325235511,email_2002@gmail.com,merchant_name_2,medium,NA,0.3
61g65y013hyz6590810hz358,522186628800710,loan_8360262,17/12/2021 15:25,MXN,NA,7 Live,NA,NA,0,NA,9854.27,NA,Catemaco,Veracruz,Social Media,FALSE,04/02/2022,Keren Ramirez,34,M,3377568508,email_1786@gmail.com,merchant_name_2,medium,NA,0.5
618yz806x95zx9z38zz550x3,782103872814404,loan_2109804,22/12/2021 16:49,MXN,NA,7 Live,NA,NA,NA,NA,510.27,NA,NA,NA,Social Media,FALSE,12/11/2021,Dion Blanco Bautista,63,H,3391326381,email_1953@gmail.com,merchant_name_528,small,NA,0.7
618y1i87xg76gh3523982gz7,518556995559856,loan_0063250,05/01/2022 01:30,MXN,NA,7 Live,NA,NA,NA,NA,3090.1994999999997,NA,NA,NA,Social Media,FALSE,10/11/2021,Nicole Ramirez,46,M,3314776214,email_1461@gmail.com,merchant_name_173,extra-large,NA,0.9
618ghx89xg141g45656ix715,610308226031882,loan_5839056,13/01/2022 12:37,MXN,NA,7 Live,NA,NA,NA,NA,2146.86,NA,Coatzacoalcos,Veracruz,Social Media,FALSE,10/11/2021,Grace Gonzalez,38,M,3347224084,email_1698@gmail.com,merchant_name_37,medium,NA,0.2
611xg8g18y698i52290218gg,522186628800710,loan_8591742,13/01/2022 12:51,MXN,NA,7 Live,NA,NA,0,NA,5319.51,NA,Tula de Allende,Hidalgo,Social Media,FALSE,20/11/2021,Ariel Garcia,63,H,3329626720,email_1767@gmail.com,merchant_name_2,medium,NA,0.2
5xi2gg96hi222896857h5y6g,758832892747780,loan_7267396,13/01/2022 15:15,MXN,NA,7 Live,NA,NA,NA,NA,1624.98,NA,San Nicolás de los Garza,Nuevo León,Social Media,FALSE,22/11/2021,Brenda Rivadeneyra Aquino,60,M,3375895239,email_1325@gmail.com,merchant_name_88,small,NA,0.6
618zh7z2y24x7h44ggi85gh3,311062671139062,loan_4378844,14/01/2022 23:58,MXN,NA,7 Live,NA,NA,0.7,NA,2000.20,NA,Cajeme,Sonora,Social Media,FALSE,09/11/2021,Alejandra Gutierrez,29,M,3314302409,email_714@gmail.com,merchant_name_93,small,NA,1
5iy58i954ihh1y9z8xhh6x5i,705065522569400,loan_8678486,16/01/2022 11:09,MXN,NA,7 Live,2321507877173395558,NA,0.8,NA,2189.28,NA,Yecapixtla,Morelos,Organic,FALSE,30/11/2021,Amanda Leon-Bojorquez,34,M,3350406815,email_1208@gmail.com,merchant_name_16,large,store_name_4,0.1
60hi5g9h64h8gy3682ixg1gh,635674277716266,loan_4526532,27/01/2022 00:27,MXN,NA,7 Live,NA,NA,0.3,NA,1824.27,NA,Nezahualcóyotl,Estado de México,Social Media,FALSE,16/12/2021,Edwin Padilla,44,H,3332087816,email_403@gmail.com,merchant_name_80,large,NA,0.6
60746x1i53y1h3z79x08z513,522186628800710,loan_3671940,01/02/2022 06:19,MXN,NA,7 Live,NA,NA,NA,NA,8467.27,NA,NA,NA,Social Media,FALSE,26/11/2021,Antonio Salgado-Ortiz,18,H,3385604298,email_2825@gmail.com,merchant_name_2,medium,NA,0.5
612h158g5g2389yx18143544,522186628800710,loan_6571264,05/02/2022 09:20,MXN,NA,7 Live,NA,NA,NA,NA,2829.48,NA,NA,NA,Social Media,FALSE,21/03/2022,Christopher Alonzo,55,H,3322426255,email_2602@gmail.com,merchant_name_2,medium,NA,0.6
600h131zzy1xxg54h0355702,819024938413756,loan_7716188,05/02/2022 19:31,MXN,NA,8.1 Cancelled by Kueski,NA,NA,NA,NA,1955.6553999999999,NA,NA,NA,Social Media,FALSE,05/12/2021,Isaiah Lucero,22,H,3315587522,email_1963@gmail.com,merchant_name_376,small,NA,0.9
6183ig3h6h48016492hx1784,731230824047500,loan_0447308,07/02/2022 15:34,MXN,NA,7 Live,NA,NA,NA,NA,1532.27,NA,NA,NA,Social Media,FALSE,06/11/2021,Jovanna Argumedo,47,M,3364492910,email_1852@gmail.com,merchant_name_84,extra-large,NA,0.2
5h6h2476z9216zz0z2x58i67,522186628800710,loan_3400176,12/02/2022 13:25,MXN,NA,7 Live,NA,NA,0.8,NA,5326.08,NA,Santa Catarina,Nuevo León,Social Media,FALSE,20/11/2021,Larry Chadwick,39,H,3353503817,email_2583@gmail.com,merchant_name_2,medium,NA,0.7
620y07yz754xi026z9gxh9hz,522186628800710,loan_9501786,15/02/2022 22:36,MXN,NA,7 Live,NA,NA,NA,NA,5109.2699999999995,NA,Iztapalapa,Ciudad de México,Social Media,FALSE,07/04/2022,Kendall Garcia,43,H,3304565372,email_1058@gmail.com,merchant_name_2,medium,NA,0.7
5x6h7758iyi21xi77h434634,522186628800710,loan_0202182,28/02/2022 08:25,MXN,NA,7 Live,NA,NA,0.3,NA,4825.30,NA,Toluca,Estado de México,Social Media,FALSE,24/11/2021,Eduardo Moreno,61,H,3329202582,email_1738@gmail.com,merchant_name_2,medium,NA,1
62060y32yx0xg23g526zh0i4,571046965289056,loan_0084944,01/03/2022 01:42,MXN,NA,8.2 Churn by merchant,NA,NA,0,NA,561.37,NA,Nezahualcóyotl,Estado de México,Social Media,FALSE,11/02/2022,Patresia Rivera-Borrego,35,M,3352120377,email_2737@gmail.com,merchant_name_334,large,NA,0.5
61z3x8hg9h4379017hx0403z,701630404370550,loan_3208250,11/03/2022 08:47,MXN,NA,7 Live,NA,NA,0.8,NA,584.00,NA,Ecatepec de Morelos,Estado de México,Social Media,FALSE,11/03/2022,Jaime Lopez,53,H,3388231363,email_234@gmail.com,merchant_name_14,medium,NA,0.2
5x1i4y168gg91x0zxzh6g7yx,833407693368380,loan_5004328,12/03/2022 12:37,MXN,NA,8.1 Cancelled by Kueski,NA,NA,0.9,NA,2379.07,NA,Tecámac,Estado de México,Social Media,FALSE,01/12/2021,Janessa Sasse,55,M,3396974166,email_662@gmail.com,merchant_name_645,large,NA,0.4
6138izy013g9hz40x61x46gi,522186628800710,loan_5404434,16/03/2022 12:38,MXN,NA,7 Live,NA,NA,NA,NA,8905.27,NA,Fortín,Veracruz,Social Media,FALSE,12/11/2021,Anthony Meraz,51,H,3397027792,email_1825@gmail.com,merchant_name_2,medium,NA,0.9
61i0275h77z1y0ig98h374i3,743093775376474,loan_3941102,17/03/2022 10:12,MXN,NA,7 Live,NA,NA,NA,NA,509.53999999999996,NA,NA,NA,Social Media,FALSE,25/01/2022,Marta Vigil,25,M,3356406174,email_2823@gmail.com,merchant_name_285,extra-large,NA,0.9
614x49xx858x66hg2y8zxxi2,378236337135622,loan_1348440,21/03/2022 09:24,MXN,NA,7 Live,NA,NA,NA,NA,1050.47,NA,Toluca,Estado de México,Social Media,FALSE,14/11/2021,Ismael Martinez,56,H,3328690727,email_2521@gmail.com,merchant_name_202,small,NA,0.4
5z998812xz26z33z449751zz,646419203762018,loan_0284066,26/03/2022 16:47,MXN,NA,7 Live,NA,NA,0.7,NA,2172.3340000000003,NA,Tlalnepantla de Baz,Estado de México,Social Media,FALSE,29/03/2022,Erick Palacios-Munoz,33,H,3344470732,email_1855@gmail.com,merchant_name_27,extra-large,NA,0.8
618x1zxh0g87zy6h4139x0g2,610308226031882,loan_9357276,01/04/2022 11:41,MXN,NA,7 Live,NA,NA,NA,NA,1021.27,NA,NA,NA,Social Media,FALSE,30/11/2021,Andrew Santiago,31,H,3358089001,email_1568@gmail.com,merchant_name_37,medium,NA,0.8
617hgyiz6426xg5657z4ixx7,874225753923848,loan_3739396,06/04/2022 21:53,MXN,NA,7 Live,NA,NA,NA,NA,4299.70,NA,Centro,Tabasco,Social Media,FALSE,04/11/2021,Jonathan Gray,21,H,3323782796,email_198@gmail.com,merchant_name_382,small,NA,0.5
5z8x2h36h592i3x8iyz3ihy3,505218538414430,loan_5974752,08/04/2022 18:12,MXN,NA,7 Live,NA,NA,0.2,NA,1097.0439999999999,NA,Veracruz,Veracruz,Social Media,FALSE,21/01/2022,Xavier Quintana,29,H,3396421561,email_1241@gmail.com,merchant_name_103,extra-large,NA,1
618iiyz8h02y3z256zgi3x75,311062671139062,loan_8301690,11/04/2022 15:08,MXN,NA,7 Live,NA,NA,NA,NA,2766.70,NA,Benito Juárez,Ciudad de México,Social Media,FALSE,13/11/2021,Destiny Bouchard,42,M,3339446248,email_2579@gmail.com,merchant_name_93,small,NA,0.7
625251yhh4i66x584711hhi4,697863206351636,loan_7197736,11/04/2022 21:46,MXN,NA,7 Live,NA,NA,0.5,NA,1385.91,NA,Mérida,Yucatán,Social Media,FALSE,15/04/2022,Angelo Diego Patricio,50,H,3304661656,email_2337@gmail.com,merchant_name_140,medium,NA,0.7
6190798zh9g84055yxz91x44,773260786809878,loan_4290822,16/04/2022 23:41,MXN,NA,7 Live,NA,NA,0.8,NA,1725.72,NA,Benito Juárez,Ciudad de México,Social Media,FALSE,13/11/2021,Kristina Quintana,26,M,3385658920,email_719@gmail.com,merchant_name_320,large,NA,0.3
61z1zh9865h8803hgy06x6z0,763169811475744,loan_6802290,19/04/2022 06:32,MXN,NA,7 Live,NA,NA,0.5,NA,5108.54,NA,Reynosa,Tamaulipas,Social Media,FALSE,26/11/2021,Luis Duerson,35,H,3385182881,email_2587@gmail.com,merchant_name_4,small,NA,0.4
5h765743z6y7z77274376xg6,763169811475744,loan_1332040,26/04/2022 21:15,MXN,NA,7 Live,NA,NA,NA,NA,1094.27,NA,Tehuacán,Puebla,Social Media,FALSE,10/11/2021,Fernando Cruz,37,H,3319490537,email_562@gmail.com,merchant_name_4,small,NA,0.7
61677692i487h9y64hz20i8y,579162792534244,loan_2344132,14/10/2021 00:31,MXN,NA,7 Live,NA,NA,0.7,NA,4014.27,NA,Milpa Alta,Ciudad de México,Social Media,FALSE,09/11/2021,Maritza Hanan,24,M,3373202416,email_335@gmail.com,merchant_name_107,large,NA,0.4
6166ig04x84zh9457zi421x7,611683001442322,loan_5688592,04/11/2021 16:08,MXN,NA,7 Live,NA,NA,NA,NA,364.20,NA,NA,NA,Social Media,FALSE,13/10/2021,Laura Camargo Carreon,61,M,3395266912,email_438@gmail.com,merchant_name_767,extra-large,NA,0.8
6171z431553116z402103xg9,717496734982638,loan_8685210,10/11/2021 21:22,MXN,NA,7 Live,NA,NA,NA,NA,1760.25,NA,NA,NA,Social Media,FALSE,21/10/2021,Roberto Klem,53,H,3390350846,email_1516@gmail.com,merchant_name_29,extra-large,NA,0.2
60x4y18h8773g34x59h4x1xz,717496734982638,loan_9538466,13/11/2021 15:48,MXN,NA,7 Live,NA,NA,NA,NA,1140.63,NA,NA,NA,Social Media,FALSE,12/11/2021,Abril Peoples,45,M,3315251198,email_557@gmail.com,merchant_name_29,extra-large,NA,0.8
6191g96zihh9z802y65xi950,745652820912054,loan_5214094,14/11/2021 19:35,MXN,NA,8.1 Cancelled by Kueski,NA,NA,0.3,NA,4526.00,NA,Hermosillo,Sonora,Social Media,FALSE,14/11/2021,Alexander Godoy Aguilar,60,H,3337424755,email_2482@gmail.com,merchant_name_577,large,NA,0.2
61397y7i7z3563678g8z1h2i,397210688954500,loan_2833916,14/11/2021 22:17,MXN,NA,7 Live,NA,NA,NA,NA,224.69400000000002,NA,NA,NA,Social Media,FALSE,05/10/2021,Ricardo Aragon,40,H,3302156790,email_435@gmail.com,merchant_name_42,large,NA,1
619250y23859752354h59ig8,522186628800710,loan_3586966,15/11/2021 10:13,MXN,NA,7 Live,NA,NA,NA,NA,6862.73,NA,NA,NA,Social Media,FALSE,19/11/2021,Rey Meier,23,H,3376630871,email_2708@gmail.com,merchant_name_2,medium,NA,0.8
61914772zx0675i730giyg06,717496734982638,loan_9851764,15/11/2021 13:34,MXN,NA,7 Live,NA,NA,NA,NA,1404.2279999999998,NA,Aguascalientes,Aguascalientes,Social Media,FALSE,15/11/2021,Ashly Kanakoqui,48,M,3376436486,email_1704@gmail.com,merchant_name_29,extra-large,NA,0.3
619823h2231hg679z272g9zh,735574051006082,loan_9979176,19/11/2021 23:26,MXN,NA,7 Live,NA,NA,NA,NA,627.0699999999999,NA,NA,NA,Social Media,FALSE,19/11/2021,Angelica Lucero,24,M,3354751221,email_228@gmail.com,merchant_name_226,large,NA,0.6
618y038h80zh28z00zg47i23,522186628800710,loan_3824788,21/11/2021 00:45,MXN,NA,7 Live,NA,NA,0.7,NA,6131.2699999999995,NA,Lerdo de Tejada,Veracruz,Social Media,FALSE,22/11/2021,Monica Martinez,54,M,3302982785,email_2750@gmail.com,merchant_name_2,medium,NA,0.2
619223x49h32ghz1h760gxxy,639297535615860,loan_2196376,23/11/2021 09:03,MXN,NA,7 Live,NA,NA,0.7,NA,1509.7859999999998,NA,Mulegé,Baja California Sur,Social Media,FALSE,15/11/2021,Joshua Garcia,65,H,3377853337,email_463@gmail.com,merchant_name_348,small,NA,0.5
616yhx6941zy02yy9x0zh3i6,645792021096042,loan_3816832,24/11/2021 13:26,MXN,NA,7 Live,NA,NA,NA,NA,1364.30,NA,El Mante,Tamaulipas,Social Media,FALSE,18/10/2021,Brian Moreno,52,H,3319649778,email_572@gmail.com,merchant_name_44,extra-large,NA,0.8
619xgi1167z5x985g1i0h870,522186628800710,loan_8730694,24/11/2021 16:43,MXN,NA,7 Live,NA,NA,0.4,NA,7956.2699999999995,NA,Taxco de Alarcón,Guerrero,Social Media,FALSE,14/12/2021,Erika Martinez,44,M,3367189148,email_1653@gmail.com,merchant_name_2,medium,NA,0.9
61z01zhzh33y96667ih2ii8z,522186628800710,loan_0855682,25/11/2021 17:57,MXN,NA,7 Live,NA,NA,0.4,NA,8321.27,NA,Jilotepec,Estado de México,Social Media,FALSE,26/11/2021,Angelo Garcia,58,H,3303307653,email_149@gmail.com,merchant_name_2,medium,NA,0.2
61z04h4904y4ii94yy3g7zz0,522186628800710,loan_0178614,26/11/2021 17:10,MXN,NA,7 Live,NA,NA,0.7,NA,6204.2699999999995,NA,San Luis Potosí,San Luis Potosi,Social Media,FALSE,26/11/2021,Sonny Archuleta,20,H,3331017667,email_2055@gmail.com,merchant_name_2,medium,NA,0.6
61z131x6h4yi68g282gy1yh7,701630404370550,loan_9999014,26/11/2021 22:07,MXN,NA,7 Live,NA,NA,0.8,NA,1524.24,NA,Culiacán,Sinaloa,Social Media,FALSE,29/11/2021,Magdalena Naranjo,50,M,3387634253,email_660@gmail.com,merchant_name_14,medium,NA,0.5
6199770y868xzy7xgz14yy5z,522186628800710,loan_7982558,28/11/2021 18:33,MXN,NA,7 Live,NA,NA,NA,NA,5547.2699999999995,NA,NA,NA,Social Media,FALSE,26/11/2021,Michelle Hicks,47,M,3380797072,email_1652@gmail.com,merchant_name_2,medium,NA,0.6
61908h6yh38x0yx6xix45479,763169811475744,loan_6467732,28/11/2021 22:40,MXN,NA,7 Live,NA,NA,NA,NA,6204.2699999999995,NA,NA,NA,Social Media,FALSE,24/11/2021,Janet Molina,28,M,3392213350,email_1310@gmail.com,merchant_name_4,small,NA,1
61z347z9277y7h5423y401h8,522186628800710,loan_1835144,29/11/2021 07:54,MXN,NA,7 Live,NA,NA,NA,NA,7080.2699999999995,NA,NA,NA,Social Media,FALSE,28/11/2021,Demika Sanchez,43,M,3315154840,email_1006@gmail.com,merchant_name_2,medium,NA,0.3
619i12z882iz6354407y4295,676956370903276,loan_1433344,29/11/2021 14:26,MXN,NA,7 Live,NA,NA,NA,NA,429.96999999999997,NA,NA,NA,Social Media,FALSE,26/11/2021,Logan Ross,57,H,3397073283,email_1796@gmail.com,merchant_name_642,large,NA,0.8
6190388474115192h81xx3h6,763169811475744,loan_7520430,30/11/2021 23:23,MXN,NA,7 Live,NA,NA,NA,NA,2246.20,NA,NA,NA,Social Media,FALSE,13/11/2021,Jessica Moreno,38,M,3313440854,email_388@gmail.com,merchant_name_4,small,NA,0.9
618ghizi4774zi45h0x13533,522186628800710,loan_4006810,01/12/2021 23:12,MXN,NA,7 Live,NA,NA,NA,NA,7105.82,NA,NA,NA,Social Media,FALSE,10/11/2021,Paulina Renteria,27,M,3300440726,email_2617@gmail.com,merchant_name_2,medium,NA,0.1
5ih763g3287900gz99904zhz,726183834821532,loan_9486690,06/12/2021 11:33,MXN,NA,7 Live,NA,NA,NA,NA,1085.51,NA,NA,NA,Social Media,FALSE,04/12/2021,Steven Aguilar,61,H,3376547338,email_2844@gmail.com,merchant_name_82,small,NA,0.8
619g4598gyhhi3h6i8685105,522186628800710,loan_8617736,06/12/2021 19:25,MXN,NA,7 Live,NA,NA,NA,NA,9485.619999999999,NA,NA,NA,Social Media,FALSE,22/11/2021,Jorge Ceniceros,54,H,3380038383,email_871@gmail.com,merchant_name_2,medium,NA,0.8
61z0573g14zg681h545z2224,705065522569400,loan_0940022,15/12/2021 22:58,MXN,NA,7 Live,NA,NA,0.2,NA,8671.67,NA,Gustavo A. Madero,Ciudad de México,Social Media,FALSE,24/04/2022,Sierra Guzman,25,M,3379344931,email_390@gmail.com,merchant_name_16,large,NA,0.9
61z83201xh21061igz147178,789260705999920,loan_0277642,16/12/2021 00:27,MXN,NA,7 Live,NA,NA,NA,NA,3763.88,NA,NA,NA,Social Media,FALSE,02/12/2021,Brianna Perdomo Chiuzulli,37,M,3387757946,email_2059@gmail.com,merchant_name_23,medium,NA,0.1
5y97i82h4i7638yxy13z838y,559452600411028,loan_9285360,31/12/2021 15:13,MXN,NA,7 Live,NA,NA,NA,NA,1461.06,NA,NA,NA,Social Media,FALSE,03/12/2021,Liam Gonzales,49,H,3357778612,email_1530@gmail.com,merchant_name_90,extra-large,NA,0.1
6199770y868xzy7xgz14yy5z,522186628800710,loan_6279916,13/01/2022 12:28,MXN,NA,7 Live,NA,NA,0.4,NA,14048.119999999999,NA,Iztacalco,Ciudad de México,Social Media,FALSE,26/11/2021,Michelle Hicks,47,M,3380797072,email_1652@gmail.com,merchant_name_2,medium,NA,0.7
60746x1i53y1h3z79x08z513,522186628800710,loan_0684104,29/01/2022 17:51,MXN,NA,7 Live,NA,NA,NA,NA,9854.27,NA,NA,NA,Social Media,FALSE,26/11/2021,Antonio Salgado-Ortiz,18,H,3385604298,email_2825@gmail.com,merchant_name_2,medium,NA,1
61yig4yg63x2g3z76960i0g2,792361697554296,loan_6885510,03/02/2022 22:25,MXN,NA,7 Live,NA,NA,0.6,NA,1759.51,NA,Puebla,Puebla,Social Media,FALSE,03/02/2022,Leonardo Robles Ruiz,54,H,3309637853,email_831@gmail.com,merchant_name_279,small,NA,0.8
61ixh4z9874z6x891171i842,675432932581792,loan_0913082,05/02/2022 14:00,MXN,NA,7 Live,NA,NA,NA,NA,543.12,NA,NA,NA,Social Media,FALSE,05/02/2022,Dominic Sosa,38,H,3389685512,email_1860@gmail.com,merchant_name_17,medium,NA,0.6
6194643g55x09x5yg0g38833,705065522569400,loan_5374484,06/02/2022 02:25,MXN,NA,7 Live,NA,NA,NA,NA,8029.2699999999995,NA,NA,NA,Social Media,FALSE,17/11/2021,Itzel Herrera,44,M,3347868902,email_2093@gmail.com,merchant_name_16,large,NA,0.3
6182y8g475i50g0x5g03x443,626885734443720,loan_8331942,17/02/2022 22:57,MXN,NA,7 Live,NA,NA,NA,NA,473.77,NA,NA,NA,Social Media,FALSE,03/11/2021,Analita Wilkerson,39,M,3386869616,email_367@gmail.com,merchant_name_168,extra-large,NA,0.6
620i81yhiy149h1560h4ih9z,706664408032674,loan_5124518,21/02/2022 06:08,MXN,NA,8.1 Cancelled by Kueski,NA,NA,NA,NA,400.77,NA,NA,NA,Social Media,FALSE,18/02/2022,Sergio Barron,22,H,3398655639,email_2283@gmail.com,merchant_name_671,extra-large,NA,0.1
62191x0g35i9xx0z8ggz6i71,843650007579528,loan_7945404,26/02/2022 15:48,MXN,NA,7 Live,NA,NA,0.7,NA,1568.77,NA,Coatzacoalcos,Veracruz,Social Media,FALSE,09/03/2022,Gerardo Le'Nior,22,H,3348725188,email_1529@gmail.com,merchant_name_143,extra-large,NA,0.1
620hy93616g20yhgzzx0g140,522186628800710,loan_0332160,27/02/2022 22:26,MXN,NA,7 Live,NA,NA,0.3,NA,3407.64,NA,Zumpango,Estado de México,Social Media,FALSE,27/02/2022,Linette Rodriguez,46,M,3392293558,email_899@gmail.com,merchant_name_2,medium,NA,0.3
621i13y4y82hg8zyh51g1y3g,311062671139062,loan_0978086,02/03/2022 02:49,MXN,NA,7 Live,NA,NA,0.4,NA,817.60,NA,Puerto Peñasco,Sonora,Social Media,FALSE,06/03/2022,Nicholas Woods,45,H,3386852244,email_708@gmail.com,merchant_name_93,small,NA,0.7
5hi7h8yg58ii8hh73z34xgy4,522186628800710,loan_6987778,02/03/2022 15:10,MXN,NA,7 Live,NA,NA,NA,NA,4378.54,NA,NA,NA,Social Media,FALSE,28/02/2022,Jaime Benavidez,46,H,3311485944,email_1455@gmail.com,merchant_name_2,medium,NA,0.8
618g39x783002ii421403ggg,726183834821532,loan_1967358,09/03/2022 13:21,MXN,NA,7 Live,NA,NA,NA,NA,374.49,NA,Texcoco,Estado de México,Social Media,FALSE,09/11/2021,Miguel Sandoval,29,H,3349747435,email_1793@gmail.com,merchant_name_82,small,NA,0.1
61z30yigh8299i7400zyygy5,656723023242486,loan_2631854,27/03/2022 15:44,MXN,NA,7 Live,NA,NA,NA,NA,5255.2699999999995,NA,Saltillo,Coahuila de Zaragoza,Social Media,FALSE,27/11/2021,Daniel Magdaleno,62,H,3397701114,email_442@gmail.com,merchant_name_91,extra-large,NA,0.9
6169x51370y0xx8100gzzy1y,756784319180924,loan_1718102,29/03/2022 20:25,MXN,NA,8.1 Cancelled by Kueski,NA,NA,NA,NA,1094.27,NA,NA,NA,Social Media,FALSE,15/10/2021,Adam Gaylord,44,H,3365288074,email_2049@gmail.com,merchant_name_331,extra-large,NA,0.9
61i3904z0414560xy7y3142z,743690465452574,loan_2531424,30/03/2022 16:21,MXN,NA,7 Live,NA,NA,0.8,NA,2444.04,NA,Azcapotzalco,Ciudad de México,Social Media,FALSE,28/01/2022,Jaziman Soto-Rodriguez,45,M,3327903169,email_356@gmail.com,merchant_name_130,large,NA,0.4
61zx3x0h741g093y9650gz25,721890570415626,loan_2502756,31/03/2022 13:03,MXN,NA,7 Live,NA,NA,NA,NA,472.31,NA,García,Nuevo León,Social Media,FALSE,16/01/2022,Cheridan Salazar,21,M,3317804742,email_411@gmail.com,merchant_name_96,medium,NA,0.8
61h0gi2456y413hg2z764917,522186628800710,loan_2968356,01/04/2022 00:35,MXN,NA,7 Live,NA,NA,NA,NA,5393.97,NA,NA,NA,Social Media,FALSE,01/01/2022,Robert Sandoval,38,H,3333791313,email_2333@gmail.com,merchant_name_2,medium,NA,0.1
624y066749x82yx307761ig4,158823646240768,loan_8447802,05/04/2022 17:03,MXN,NA,7 Live,NA,NA,NA,NA,2818.4204999999997,NA,NA,NA,Social Media,FALSE,05/04/2022,Zachary Villanueva Chavarria,37,H,3375388840,email_1468@gmail.com,merchant_name_18,medium,NA,0.9
61xi00gy325gy3119588964y,743690465452574,loan_1361764,07/04/2022 17:23,MXN,NA,7 Live,NA,NA,NA,NA,1021.27,NA,NA,NA,Social Media,FALSE,28/03/2022,Viviana Vargas,52,M,3345325812,email_2051@gmail.com,merchant_name_130,large,NA,0.3
617hgyiz6426xg5657z4ixx7,874225753923848,loan_7796732,08/04/2022 14:04,MXN,NA,7 Live,NA,NA,0.8,NA,4299.70,NA,Centro,Tabasco,Social Media,FALSE,04/11/2021,Jonathan Gray,21,H,3323782796,email_198@gmail.com,merchant_name_382,small,NA,0.8
61i3904z0414560xy7y3142z,873709091173292,loan_0314414,09/04/2022 15:40,MXN,NA,7 Live,NA,NA,NA,NA,1285.53,NA,Azcapotzalco,Ciudad de México,Social Media,FALSE,28/01/2022,Jaziman Soto-Rodriguez,45,M,3327903169,email_356@gmail.com,merchant_name_155,large,NA,1
620ix2xhx54631h60z586xgy,579162792534244,loan_7744070,11/04/2022 09:11,MXN,NA,7 Live,NA,NA,0.8,NA,3101.77,NA,Nicolás Romero,Estado de México,Social Media,FALSE,18/02/2022,Cierra Palomares,38,M,3382673033,email_1220@gmail.com,merchant_name_107,large,NA,0.3
6234h9z03zyx4z5g51h2h02h,522186628800710,loan_0395576,18/04/2022 13:26,MXN,NA,7 Live,NA,NA,NA,NA,10285.699999999999,NA,NA,NA,Social Media,FALSE,18/03/2022,Mitchell Lopez,20,H,3357068569,email_2660@gmail.com,merchant_name_2,medium,NA,1
61hz1zhggx2hgzx123ggizxi,806539367817602,loan_6233790,18/04/2022 23:27,MXN,NA,7 Live,NA,NA,0.3,NA,400.77,NA,San Luis Potosí,San Luis Potosi,Social Media,FALSE,08/01/2022,Kayla Meraz,31,M,3333862330,email_1629@gmail.com,merchant_name_437,large,NA,0.1
624h6xy6h63ih07z52gi9288,868935520231952,loan_5259336,21/04/2022 19:36,MXN,NA,7 Live,NA,NA,NA,NA,3450.20,NA,NA,NA,Social Media,FALSE,06/04/2022,Brian Gonzalez,41,H,3362394196,email_573@gmail.com,merchant_name_183,medium,NA,0.1
